Mongo Object Id,Database Name,collection name,Upsert time
"""6352333b2e9ae06c3512458c""",NSE-SBIN-EQ,2022-10-21,107:22:20 AM
"""6352333c2e9ae06c3512458d""",NSE-ONGC-EQ,2022-10-21,107:22:20 AM
"""6352333c2e9ae06c3512458e""",NSE-SBIN-EQ,2022-10-21,107:22:20 AM
"""6352333c2e9ae06c3512458f""",NSE-SBIN-EQ,2022-10-21,107:22:20 AM
"""6352333e2e9ae06c35124590""",NSE-ONGC-EQ,2022-10-21,107:22:20 AM
"""6352333e2e9ae06c35124591""",NSE-SBIN-EQ,2022-10-21,107:22:20 AM
"""635233402e9ae06c35124592""",NSE-SBIN-EQ,2022-10-21,107:22:20 AM
"""635233402e9ae06c35124593""",NSE-ONGC-EQ,2022-10-21,107:22:20 AM
"""635233412e9ae06c35124594""",NSE-SBIN-EQ,2022-10-21,107:22:20 AM
"""635233432e9ae06c35124595""",NSE-ONGC-EQ,2022-10-21,107:22:20 AM
"""635233432e9ae06c35124596""",NSE-SBIN-EQ,2022-10-21,107:22:20 AM
"""635233432e9ae06c35124597""",NSE-SBIN-EQ,2022-10-21,107:22:20 AM
"""635233442e9ae06c35124598""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""635233452e9ae06c35124599""",NSE-ONGC-EQ,2022-10-21,107:22:21 AM
"""635233452e9ae06c3512459a""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""635233472e9ae06c3512459b""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""635233482e9ae06c3512459c""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""635233482e9ae06c3512459d""",NSE-ONGC-EQ,2022-10-21,107:22:21 AM
"""635233492e9ae06c3512459e""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""6352334a2e9ae06c3512459f""",NSE-ONGC-EQ,2022-10-21,107:22:21 AM
"""6352334c2e9ae06c351245a0""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""6352334d2e9ae06c351245a1""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""6352334e2e9ae06c351245a2""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""6352334e2e9ae06c351245a3""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""635233502e9ae06c351245a4""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""635233522e9ae06c351245a5""",NSE-ONGC-EQ,2022-10-21,107:22:21 AM
"""635233532e9ae06c351245a6""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""635233542e9ae06c351245a7""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""635233542e9ae06c351245a8""",NSE-ONGC-EQ,2022-10-21,107:22:21 AM
"""635233552e9ae06c351245a9""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""635233562e9ae06c351245aa""",NSE-ONGC-EQ,2022-10-21,107:22:21 AM
"""635233582e9ae06c351245ab""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""635233592e9ae06c351245ac""",NSE-ONGC-EQ,2022-10-21,107:22:21 AM
"""635233592e9ae06c351245ad""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""6352335a2e9ae06c351245ae""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""6352335b2e9ae06c351245af""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""6352335e2e9ae06c351245b0""",NSE-SBIN-EQ,2022-10-21,107:22:21 AM
"""6352335e2e9ae06c351245b1""",NSE-ONGC-EQ,2022-10-21,107:22:21 AM
"""635233ce2e9ae06c351245b2""",NSE-SBIN-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245b3""",NSE-ONGC-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245b4""",NSE-SBIN-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245b5""",NSE-SBIN-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245b6""",NSE-ONGC-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245b7""",NSE-SBIN-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245b8""",NSE-SBIN-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245b9""",NSE-SBIN-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245ba""",NSE-ONGC-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245bb""",NSE-SBIN-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245bc""",NSE-SBIN-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245bd""",NSE-SBIN-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245be""",NSE-SBIN-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245bf""",NSE-SBIN-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245c0""",NSE-ONGC-EQ,2022-10-21,107:22:23 AM
"""635233cf2e9ae06c351245c1""",NSE-SBIN-EQ,2022-10-21,107:22:23 AM
Mongo Object Id,Database Name,collection name,Upsert time
Mongo Object Id,Database Name,collection name,Upsert time
